Date,01D,01W,02W,03W,01M,02M,03M,04M,05M,06M,07M,08M,09M,10M,11M,01Y,18M,02Y,03Y,04Y,05Y,06Y,07Y,08Y,09Y,10Y,12Y,15Y,20Y,25Y,30Y,40Y,50Y
2021-01-04 17:00:00-05:00,0.5652242181497512,0.565197595647834,0.5651665381718146,0.5651354829714985,0.5650822507788014,0.5649580683267182,0.5648294891469341,0.5702310294962377,0.5735800955099425,0.5755455853513299,0.5812941959319988,0.5855344319864432,0.5886857165127719,0.5914027167401206,0.5932601300019826,0.5949578120133558,0.6106667596770307,0.6204890217816065,0.6259465386596849,0.6170850604859424,0.5990934420642396,0.566321517653812,0.542933776917882,0.49317843400404654,0.4550084835541125,0.424502160094692,0.340586841927035,0.2354956362988723,0.14750458444450498,0.14108822407762464,0.1656894751090106,0.20703324347361735,0.24490445304612093
2021-01-05 17:00:00-05:00,0.5638766177145093,0.5638501220020281,0.5638192124368351,0.5637883051304067,0.5637397410704904,0.5636161486302083,0.5634837682493732,0.5687960587733576,0.5720083133757354,0.5740212295154956,0.5801160048371837,0.5840666663805478,0.5872363312550986,0.5898959534779391,0.5918383061584467,0.5935466384107478,0.6098468164029467,0.6202887362661563,0.6245515569471556,0.6121951410156458,0.5907675612626767,0.5554539872001598,0.5302537325129855,0.4786459524162715,0.4389370807108532,0.4071260715801362,0.32146103369086537,0.21528791720690274,0.12485467480792507,0.11637176769865143,0.1383833353017836,0.17901354460796703,0.21833324489356146
2021-01-06 17:00:00-05:00,0.5654058263968587,0.5653880662819561,0.5653569878695411,0.5653259117351136,0.5652815212088235,0.5651572524580476,0.5650197116857214,0.5695383366917616,0.571923827484287,0.5735410845695276,0.5782843634745628,0.581557567103064,0.5840777739992954,0.5861277381390636,0.5877213549549541,0.5891445803994174,0.6019807736369204,0.6098060162052533,0.6101303193197497,0.5935917347992015,0.5679591444023496,0.5285947017157013,0.5003737304033677,0.44677306936912003,0.4050460763246542,0.37172323478151553,0.2840398368438244,0.177286037208422,0.08776321235422513,0.07989180540318903,0.1032000280912018,0.14366304800525548,0.18238977545916926
2021-01-07 17:00:00-05:00,0.5678278406873183,0.5678009723574714,0.5677696281128431,0.5677382861751313,0.567693515980348,0.5675681844761419,0.5674249936460105,0.5706723206524211,0.5727064790506771,0.5739981486047396,0.5774928123484256,0.5803060855929356,0.5821285216188219,0.5837246186193301,0.5850333702794348,0.5859970607658791,0.5963635859318168,0.602329036646966,0.6013357241744044,0.584982077958699,0.5583023305818079,0.5160124522150337,0.4857394429758162,0.4302505888347633,0.387325784831928,0.3528787713676393,0.26529034651655914,0.1573300696796733,0.06539611938044051,0.05580877516959548,0.07607926580527075,0.11653328175809716,0.15679387902022163
2021-01-08 17:00:00-05:00,0.565318328525244,0.5652916971498532,0.5652606293318206,0.5652295637898724,0.5651851883934212,0.5650609619941063,0.564923468089118,0.5681055241022803,0.570101439270838,0.5711804314430704,0.5745445816335628,0.5770799891712435,0.5788324441689731,0.5803059672194028,0.5814786070622748,0.5823991603023915,0.5923903345516036,0.5987242379664076,0.5992436008495612,0.5835338021385873,0.5570314281306074,0.5148085561705866,0.4846831779643363,0.4289883474286928,0.38569532753330354,0.3514156998369656,0.2634707774377136,0.15514712248899412,0.06323108577090103,0.05368465292411746,0.07389932776431213,0.11496928088002412,0.15525911911544985
2021-01-11 17:00:00-05:00,0.5675683380959029,0.5675414943184162,0.5675101787148774,0.5674788654154003,0.5674251908334956,0.5672999764642318,0.5671703289920949,0.5699808632176784,0.571695200589797,0.5726797676931424,0.5757758209706892,0.5780430817369764,0.5797140317431091,0.5811403157762087,0.5821043936007605,0.5829746665364134,0.5921117928208796,0.5973830320688762,0.5950387167129233,0.5761779810872627,0.5470939962864605,0.5030659807096282,0.47165358729779044,0.41469768435775467,0.37101244378177517,0.33610385266911363,0.24691229927399236,0.1367254713701584,0.0425982718768579,0.030053088217593383,0.04762916192090919,0.08646622483085532,0.12512589820976966
2021-01-12 17:00:00-05:00,0.5655913036797243,0.5655646465837653,0.5655335487560238,0.5655024532079825,0.5654535933820592,0.5653292483129181,0.565196061910811,0.5673635724501304,0.5686411684976639,0.5694145827344214,0.5717401173684217,0.5732271333696685,0.5744021369045855,0.5753697733694579,0.5760613714623808,0.5766549366670869,0.5825451339072891,0.5847747342313927,0.5775357048822167,0.5549470961430625,0.5233201005851188,0.4772554576770634,0.44439096016823654,0.38521450884752295,0.33969221455547927,0.30323074412502665,0.212913384435391,0.10388916649885162,0.008862922076284668,0.00504621255635324,0.012432444628307334,0.05162575264198489,0.0891100578401383
2021-01-13 17:00:00-05:00,0.5609534302850605,0.5609359487787227,0.5609053578900433,0.5608747692260607,0.560831074992754,0.5607087552834904,0.5605733713829775,0.5646448870614037,0.566790033768876,0.5682406736557035,0.5716214078343057,0.5739449762861188,0.5757258369098845,0.577166598238627,0.5782796456636056,0.5792663424446595,0.5891822485926915,0.59526237534937,0.5924991772086243,0.5748929434205161,0.54870954137684,0.5068721574825469,0.4768804975286682,0.42409983889684894,0.38300810200681507,0.3501906097758696,0.2633517758486602,0.15615453568847115,0.06412126143407607,0.05307792211517764,0.0735096950423539,0.1160227202665324,0.15921518530213852
2021-01-14 17:00:00-05:00,0.5681359143578922,0.5681090168622328,0.568077638598246,0.5680462626453624,0.5680014438636688,0.5678759763571414,0.5677326301692553,0.5715657176601274,0.5739766844357094,0.5755163321974051,0.5794770703358924,0.5826705088748019,0.5847429305725154,0.5865615979551373,0.5880565389731037,0.5891603746606406,0.6002385305990477,0.6064541559204097,0.6057367715041062,0.5894168740596896,0.5635835146575611,0.5231846431881018,0.49426357082889866,0.4404422060585771,0.39880453243483244,0.3653886378351269,0.27873555393780963,0.1710221312432643,0.07757143429439055,0.06547272242570634,0.08623695990917622,0.1284386037532686,0.17113723523564284
2021-01-15 17:00:00-05:00,0.5701851452948327,0.5701580534232292,0.5701264484026287,0.5700948457186351,0.5700497030788091,0.5699233290414094,0.5697834585004724,0.5740587810262432,0.5767600711056636,0.5782344481307453,0.5823225373881004,0.5854106286389762,0.5875507365272308,0.5893556328272354,0.5907971671599123,0.5919334478073355,0.6029779739685437,0.6093474549050505,0.6086685035982778,0.5915889684704789,0.5646389201039038,0.5228769430029658,0.49307969003697705,0.43834733848023955,0.395800262702954,0.3621099413649664,0.2743136847311066,0.16346102475255647,0.06754703508150758,0.05423188567210176,0.07283112637737939,0.11315115756559443,0.15550913789102971
