Date,01D,01W,02W,03W,01M,02M,03M,04M,05M,06M,07M,08M,09M,10M,11M,01Y,18M,02Y,03Y,04Y,05Y,06Y,07Y,08Y,09Y,10Y,12Y,15Y,20Y,25Y,30Y,40Y,50Y
2017-01-04 17:00:00-05:00,0.042819906403646066,0.04307501561730463,0.04312588925608643,0.0431427279604049,0.04315479785067926,0.04316402446187415,0.043167059362025924,0.04363669043907119,0.04388503869860325,0.044061001032708685,0.044767254445288285,0.04532744474879782,0.04574820947561442,0.04611553488221549,0.04637011383658121,0.0466062430378944,0.05012675405540721,0.05424324677346323,0.06012499985649779,0.05896675879786459,0.05095551386212065,0.03538688654779347,0.024222121569614397,0.0002544389655804628,0.018342434515266817,0.033219076783597375,0.09504647257342107,0.21692278892235586,0.39915916623458086,0.4997261276765948,0.5563491263919844,0.6147385803337277,0.6278994671332181
2017-01-05 17:00:00-05:00,0.04091083355783898,0.0411664934705553,0.041486075256173614,0.041592490791503026,0.041665503335541414,0.041730115152041614,0.04175426633377852,0.042758566163787044,0.04338853566136624,0.04384693452509291,0.04518716482633898,0.046200240712182136,0.04702150139069632,0.04771918154608198,0.0482357701716752,0.04869700931277032,0.05400807961423097,0.05914009193105791,0.06515604143718108,0.06400764944415648,0.05717140746460714,0.043687829594613634,0.03393298952136979,0.009986030401171467,0.008664141862715666,0.023618965816733735,0.08741660473262641,0.2127798120948163,0.39955641366429234,0.5012580524489716,0.5583881953971785,0.6184410160648347,0.6319039806296286
2017-01-06 17:00:00-05:00,0.04372040311466374,0.04384112890529598,0.04392148014997765,0.04394814012432485,0.0439651946607559,0.04398171308540795,0.04398747339765221,0.044287755270817526,0.044480778786731734,0.044615094539279254,0.0451545296147191,0.04558240651969136,0.045916030975892315,0.04619139890884535,0.04640903711289019,0.04661260543152593,0.0512480620104218,0.057841132052678546,0.06457447114962116,0.06530749084981416,0.05869132591418722,0.045291774650120124,0.035549530795332004,0.01193231216623161,0.006575100288063733,0.021369808835204878,0.08396639312290441,0.20838115117566047,0.3923290989101877,0.4916812699905708,0.5471778984204314,0.6060048134609386,0.6192283981995077
2017-01-10 17:00:00-05:00,0.04227410081725225,0.042751913035654614,0.04284732880611788,0.04287901617552749,0.042899321109607924,0.0429191016614213,0.042926131615665816,0.04369505628679567,0.044239402130662124,0.044545337578358955,0.04559139378164825,0.04644168600975718,0.04703984228192902,0.047552824342059936,0.0479706532718512,0.048307241177925064,0.05252117045818586,0.05674423929775974,0.06219768660501914,0.061620544375308624,0.055486029808797806,0.04219521412265861,0.0326513576250168,0.008111078195654433,0.011121057285632816,0.026319180846062697,0.08929338090725625,0.20940728828762337,0.390317259650025,0.4906294788439699,0.5477966800166891,0.6077698904127042,0.6223044443175804
2017-01-11 17:00:00-05:00,0.03964881831663991,0.04013737513109643,0.04023495709642206,0.04026738042636361,0.04029080706986387,0.04030921605689162,0.040315797829005975,0.04110147507748186,0.04164442306406627,0.041970386330821674,0.043194039617750056,0.04398783092724815,0.04465741223073433,0.04524207769490459,0.045647380343179896,0.04602340197056298,0.05115405717386057,0.056925611176699226,0.06395581076630036,0.06345345258281046,0.05752148587655831,0.04430152127249451,0.03481771162505714,0.010243522192439883,0.008740188793827122,0.0239266251291636,0.08674852196372651,0.2069546354066967,0.3877344507668314,0.4881678319260455,0.5443598671630212,0.6041317332192683,0.6183024139717577
2017-01-12 17:00:00-05:00,0.03975768252978407,0.04011212805971848,0.040348355564735955,0.04042699277127341,0.040480916241729045,0.040528546510270234,0.040546255173255934,0.04138739785161198,0.0420418657747694,0.04246149511038955,0.043647620238512146,0.04457178253965961,0.04532096334299989,0.04595740881641453,0.046428656049961416,0.046849410970961625,0.05208794029948245,0.05794039994028293,0.06739124852663797,0.07028219837434746,0.06672827090348339,0.055469816403846,0.047325084472977515,0.024344786331325922,0.006532017855561004,0.007717259676762202,0.06866629294293558,0.18642179397067882,0.3637670841515874,0.462333429947549,0.5164206334298144,0.5754875824477843,0.588468735483854
2017-01-13 17:00:00-05:00,0.03840383362219147,0.03863774083644784,0.0387935885372321,0.038845440789496484,0.03887877989181626,0.038911631212927726,0.038923736727055874,0.039528297910671514,0.03991721716939584,0.040188169771671174,0.04092673583954769,0.04152350902473285,0.04198893408862872,0.04237319059719552,0.042676979781951986,0.042953621359918995,0.04613153190482959,0.04967720744662145,0.05649421973339143,0.05889541861150533,0.05623394201973392,0.04789064458251571,0.04184178646917034,0.020827419298308947,0.004454998225038398,0.008674318268872348,0.06782410031596696,0.18385158147040476,0.35632645591471857,0.4490098534828544,0.4998005438348812,0.5570963412090475,0.568922377208282
2017-01-16 17:00:00-05:00,0.038142842261668086,0.03828268588189949,0.03831053778190009,0.03831972778582461,0.03832554640529054,0.038330982199328255,0.03833267368757082,0.03857161687030922,0.03873252111196863,0.038841201904909445,0.039280736673090226,0.03966387097455385,0.039899995071224374,0.04011923314314881,0.04030296486105514,0.04044152713096327,0.04303597489476703,0.046342313215714664,0.05221226052531852,0.054552394984748856,0.051647495506540055,0.04315509228718561,0.03705443250358875,0.015774391958517747,0.0007917357576320132,0.014100642148252181,0.07365402508689015,0.1901415018298995,0.3628524618212302,0.4553987037744852,0.5064413974837843,0.5633407734522154,0.5752166134994103
2017-01-17 17:00:00-05:00,0.038318511278834226,0.03835859324206682,0.03836649262015101,0.038369031607450525,0.03837055903996926,0.03837171751195318,0.03837174936067352,0.038453996166892365,0.03851202214581821,0.03854544064196769,0.0388109773476962,0.039035670671669194,0.039183579888454126,0.039315419734757835,0.03942273057008857,0.03950911159463777,0.04163356530291585,0.044883676311413684,0.051416032013803216,0.05396141725176099,0.051579152359619705,0.04260422973208203,0.03615979058521431,0.015967985502766468,0.00017400098171783067,0.012346309343822057,0.0705594576128401,0.18458222136904645,0.35522957822516915,0.44624861814933436,0.49549602054262243,0.5521189834649343,0.5638702011538751
2017-01-18 17:00:00-05:00,0.03827505816139664,0.03823759725919894,0.03822998901122286,0.03822735953411062,0.03822530891549872,0.03822324659402598,0.03822216160232606,0.03818220065949045,0.038154353099424734,0.03813742762499995,0.03825910814615962,0.03836045020590059,0.038431634881952406,0.03849608614367015,0.03854067777514514,0.038581962247352664,0.040178588801702664,0.04283114283370375,0.0482899982296289,0.050693090222093715,0.04820911220797877,0.039199750051610756,0.03273087567295085,0.01239808494586741,0.003369800508883881,0.015984493982248372,0.07427667897565994,0.18847574103779768,0.3594284689617156,0.45083667654636456,0.50015747819946,0.5570357497918504,0.5688855772931359
